Country_Code,Invader_Species,Role,Email
liechtenstein,d&d_mind_flayer,attack_role,hercules@avengers.com
liechtenstein,d&d_vampire,attack_role,hercules@avengers.com
liechtenstein,d&d_red_dragon,attack_role,hercules@avengers.com
liechtenstein,d&d_hill_giant,attack_role,hawkeye@avengers.com
liechtenstein,d&d_treant,attack_role,hawkeye@avengers.com
liechtenstein,d&d_werewolf,attack_role,hercules@avengers.com
liechtenstein,d&d_yuan-ti,attack_role,hercules@avengers.com
liechtenstein,d&d_beholder,defense_role,hercules@avengers.com
liechtenstein,d&d_devil,defense_role,ant.man@avengers.com
liechtenstein,d&d_lich,defense_role,hulk@avengers.com
liechtenstein,d&d_mind_flayer,defense_role,hercules@avengers.com
liechtenstein,d&d_vampire,defense_role,hercules@avengers.com
liechtenstein,d&d_red_dragon,defense_role,hercules@avengers.com
liechtenstein,d&d_hill_giant,defense_role,hawkeye@avengers.com
liechtenstein,d&d_treant,defense_role,hawkeye@avengers.com
liechtenstein,d&d_werewolf,defense_role,hercules@avengers.com
liechtenstein,d&d_yuan-ti,defense_role,hercules@avengers.com
liechtenstein,d&d_beholder,healing_role,agent.venom@avengers.com
liechtenstein,d&d_devil,healing_role,batman@dc-world.com
liechtenstein,d&d_lich,healing_role,hulk@avengers.com
liechtenstein,d&d_mind_flayer,healing_role,havok@avengers.com
liechtenstein,d&d_vampire,healing_role,sunspot@avengers.com
liechtenstein,d&d_red_dragon,healing_role,smasher@avengers.com
liechtenstein,d&d_hill_giant,healing_role,hawkeye@avengers.com
liechtenstein,d&d_treant,healing_role,hawkeye@avengers.com
liechtenstein,d&d_werewolf,healing_role,rogue@avengers.com
liechtenstein,d&d_yuan-ti,healing_role,abyss@avengers.com
monaco,Aliens,attack_role,iron.man@avengers.com
monaco,Predators,attack_role,thor@avengers.com
monaco,d&d_beholder,attack_role,hercules@avengers.com
monaco,d&d_devil,attack_role,ant.man@avengers.com
monaco,d&d_lich,attack_role,hulk@avengers.com
monaco,d&d_mind_flayer,attack_role,hercules@avengers.com
monaco,d&d_vampire,attack_role,hercules@avengers.com
monaco,d&d_red_dragon,attack_role,hercules@avengers.com
monaco,d&d_hill_giant,attack_role,hawkeye@avengers.com
monaco,d&d_treant,attack_role,hawkeye@avengers.com
monaco,d&d_werewolf,attack_role,hercules@avengers.com
monaco,d&d_yuan-ti,attack_role,hercules@avengers.com
monaco,d&d_beholder,defense_role,hercules@avengers.com
monaco,d&d_devil,defense_role,ant.man@avengers.com
monaco,d&d_lich,defense_role,hulk@avengers.com
monaco,d&d_mind_flayer,defense_role,hercules@avengers.com
monaco,d&d_vampire,defense_role,hercules@avengers.com
monaco,d&d_red_dragon,defense_role,hercules@avengers.com
monaco,d&d_hill_giant,defense_role,hawkeye@avengers.com
monaco,d&d_treant,defense_role,hawkeye@avengers.com
monaco,d&d_werewolf,defense_role,hercules@avengers.com
monaco,d&d_yuan-ti,defense_role,hercules@avengers.com
monaco,d&d_beholder,healing_role,agent.venom@avengers.com
monaco,d&d_devil,healing_role,batman@dc-world.com
monaco,d&d_lich,healing_role,hulk@avengers.com
monaco,d&d_mind_flayer,healing_role,havok@avengers.com
monaco,d&d_vampire,healing_role,sunspot@avengers.com
monaco,d&d_red_dragon,healing_role,smasher@avengers.com
monaco,d&d_hill_giant,healing_role,hawkeye@avengers.com
monaco,d&d_treant,healing_role,hawkeye@avengers.com
monaco,d&d_werewolf,healing_role,rogue@avengers.com
monaco,d&d_yuan-ti,healing_role,abyss@avengers.com
madagascar,Aliens,attack_role,iron.man@avengers.com
madagascar,Predators,attack_role,thor@avengers.com
madagascar,d&d_beholder,attack_role,hercules@avengers.com
madagascar,d&d_devil,attack_role,ant.man@avengers.com
madagascar,d&d_lich,attack_role,hulk@avengers.com
madagascar,d&d_mind_flayer,attack_role,hercules@avengers.com
madagascar,d&d_vampire,attack_role,hercules@avengers.com
madagascar,d&d_red_dragon,attack_role,hercules@avengers.com
madagascar,d&d_hill_giant,attack_role,hawkeye@avengers.com
madagascar,d&d_treant,attack_role,hawkeye@avengers.com
madagascar,d&d_werewolf,attack_role,hercules@avengers.com
madagascar,d&d_yuan-ti,attack_role,hercules@avengers.com
madagascar,d&d_beholder,defense_role,hercules@avengers.com
madagascar,d&d_devil,defense_role,ant.man@avengers.com
madagascar,d&d_lich,defense_role,hulk@avengers.com
madagascar,d&d_mind_flayer,defense_role,hercules@avengers.com
madagascar,d&d_vampire,defense_role,hercules@avengers.com
madagascar,d&d_red_dragon,defense_role,hercules@avengers.com
madagascar,d&d_hill_giant,defense_role,hawkeye@avengers.com
madagascar,d&d_treant,defense_role,hawkeye@avengers.com
madagascar,d&d_werewolf,defense_role,hercules@avengers.com
madagascar,d&d_yuan-ti,defense_role,hercules@avengers.com
madagascar,d&d_beholder,healing_role,agent.venom@avengers.com
madagascar,d&d_devil,healing_role,batman@dc-world.com
madagascar,d&d_lich,healing_role,hulk@avengers.com
madagascar,d&d_mind_flayer,healing_role,havok@avengers.com
madagascar,d&d_vampire,healing_role,sunspot@avengers.com
madagascar,d&d_red_dragon,healing_role,smasher@avengers.com
madagascar,d&d_hill_giant,healing_role,hawkeye@avengers.com
madagascar,d&d_treant,healing_role,hawkeye@avengers.com
madagascar,d&d_werewolf,healing_role,rogue@avengers.com
madagascar,d&d_yuan-ti,healing_role,abyss@avengers.com
maldives,Aliens,attack_role,iron.man@avengers.com
maldives,Predators,attack_role,thor@avengers.com
maldives,d&d_beholder,attack_role,hercules@avengers.com
maldives,d&d_devil,attack_role,ant.man@avengers.com
maldives,d&d_lich,attack_role,hulk@avengers.com
maldives,d&d_mind_flayer,attack_role,hercules@avengers.com
maldives,d&d_vampire,attack_role,hercules@avengers.com
maldives,d&d_red_dragon,attack_role,hercules@avengers.com
maldives,d&d_hill_giant,attack_role,hawkeye@avengers.com
maldives,d&d_treant,attack_role,hawkeye@avengers.com
maldives,d&d_werewolf,attack_role,hercules@avengers.com
maldives,d&d_yuan-ti,attack_role,hercules@avengers.com
maldives,d&d_beholder,defense_role,hercules@avengers.com
maldives,d&d_devil,defense_role,ant.man@avengers.com
maldives,d&d_lich,defense_role,hulk@avengers.com
maldives,d&d_mind_flayer,defense_role,hercules@avengers.com
maldives,d&d_vampire,defense_role,hercules@avengers.com
maldives,d&d_red_dragon,defense_role,hercules@avengers.com
maldives,d&d_hill_giant,defense_role,hawkeye@avengers.com
maldives,d&d_treant,defense_role,hawkeye@avengers.com
maldives,d&d_werewolf,defense_role,hercules@avengers.com
maldives,d&d_yuan-ti,defense_role,hercules@avengers.com
maldives,d&d_beholder,healing_role,agent.venom@avengers.com
maldives,d&d_devil,healing_role,batman@dc-world.com
maldives,d&d_lich,healing_role,hulk@avengers.com
maldives,d&d_mind_flayer,healing_role,havok@avengers.com
maldives,d&d_vampire,healing_role,sunspot@avengers.com
maldives,d&d_red_dragon,healing_role,smasher@avengers.com
maldives,d&d_hill_giant,healing_role,hawkeye@avengers.com
maldives,d&d_treant,healing_role,hawkeye@avengers.com
maldives,d&d_werewolf,healing_role,rogue@avengers.com
maldives,d&d_yuan-ti,healing_role,abyss@avengers.com
micronesia,Aliens,attack_role,iron.man@avengers.com
micronesia,Predators,attack_role,thor@avengers.com
micronesia,d&d_beholder,attack_role,hercules@avengers.com
micronesia,d&d_devil,attack_role,ant.man@avengers.com
micronesia,d&d_lich,attack_role,hulk@avengers.com
micronesia,d&d_mind_flayer,attack_role,hercules@avengers.com
micronesia,d&d_vampire,attack_role,hercules@avengers.com
micronesia,d&d_red_dragon,attack_role,hercules@avengers.com
micronesia,d&d_hill_giant,attack_role,hawkeye@avengers.com
micronesia,d&d_treant,attack_role,hawkeye@avengers.com
micronesia,d&d_werewolf,attack_role,hercules@avengers.com
micronesia,d&d_yuan-ti,attack_role,hercules@avengers.com
micronesia,d&d_beholder,defense_role,hercules@avengers.com
micronesia,d&d_devil,defense_role,ant.man@avengers.com
micronesia,d&d_lich,defense_role,hulk@avengers.com
micronesia,d&d_mind_flayer,defense_role,hercules@avengers.com
micronesia,d&d_vampire,defense_role,hercules@avengers.com
micronesia,d&d_red_dragon,defense_role,hercules@avengers.com
micronesia,d&d_hill_giant,defense_role,hawkeye@avengers.com
micronesia,d&d_treant,defense_role,hawkeye@avengers.com
micronesia,d&d_werewolf,defense_role,hercules@avengers.com
micronesia,d&d_yuan-ti,defense_role,hercules@avengers.com
micronesia,d&d_beholder,healing_role,agent.venom@avengers.com
micronesia,d&d_devil,healing_role,batman@dc-world.com
micronesia,d&d_lich,healing_role,hulk@avengers.com
micronesia,d&d_mind_flayer,healing_role,havok@avengers.com
micronesia,d&d_vampire,healing_role,sunspot@avengers.com
micronesia,d&d_red_dragon,healing_role,smasher@avengers.com
micronesia,d&d_hill_giant,healing_role,hawkeye@avengers.com
micronesia,d&d_treant,healing_role,hawkeye@avengers.com
micronesia,d&d_werewolf,healing_role,rogue@avengers.com
micronesia,d&d_yuan-ti,healing_role,abyss@avengers.com
marshall_islands,Aliens,attack_role,iron.man@avengers.com
marshall_islands,Predators,attack_role,thor@avengers.com
marshall_islands,d&d_beholder,attack_role,hercules@avengers.com
marshall_islands,d&d_devil,attack_role,ant.man@avengers.com
marshall_islands,d&d_lich,attack_role,hulk@avengers.com
marshall_islands,d&d_mind_flayer,attack_role,hercules@avengers.com
marshall_islands,d&d_vampire,attack_role,hercules@avengers.com
marshall_islands,d&d_red_dragon,attack_role,hercules@avengers.com
marshall_islands,d&d_hill_giant,attack_role,hawkeye@avengers.com
marshall_islands,d&d_treant,attack_role,hawkeye@avengers.com
marshall_islands,d&d_werewolf,attack_role,hercules@avengers.com
marshall_islands,d&d_yuan-ti,attack_role,hercules@avengers.com
marshall_islands,d&d_beholder,defense_role,hercules@avengers.com
marshall_islands,d&d_devil,defense_role,ant.man@avengers.com
marshall_islands,d&d_lich,defense_role,hulk@avengers.com
marshall_islands,d&d_mind_flayer,defense_role,hercules@avengers.com
marshall_islands,d&d_vampire,defense_role,hercules@avengers.com
marshall_islands,d&d_red_dragon,defense_role,hercules@avengers.com
marshall_islands,d&d_hill_giant,defense_role,hawkeye@avengers.com
marshall_islands,d&d_treant,defense_role,hawkeye@avengers.com
marshall_islands,d&d_werewolf,defense_role,hercules@avengers.com
marshall_islands,d&d_yuan-ti,defense_role,hercules@avengers.com
marshall_islands,d&d_beholder,healing_role,agent.venom@avengers.com
marshall_islands,d&d_devil,healing_role,batman@dc-world.com
marshall_islands,d&d_lich,healing_role,hulk@avengers.com
marshall_islands,d&d_mind_flayer,healing_role,havok@avengers.com
marshall_islands,d&d_vampire,healing_role,sunspot@avengers.com
marshall_islands,d&d_red_dragon,healing_role,smasher@avengers.com
marshall_islands,d&d_hill_giant,healing_role,hawkeye@avengers.com
marshall_islands,d&d_treant,healing_role,hawkeye@avengers.com
marshall_islands,d&d_werewolf,healing_role,rogue@avengers.com
marshall_islands,d&d_yuan-ti,healing_role,abyss@avengers.com
mali,Aliens,attack_role,iron.man@avengers.com
mali,Predators,attack_role,thor@avengers.com
mali,d&d_beholder,attack_role,hercules@avengers.com
mali,d&d_devil,attack_role,ant.man@avengers.com
mali,d&d_lich,attack_role,hulk@avengers.com
mali,d&d_mind_flayer,attack_role,hercules@avengers.com
mali,d&d_vampire,attack_role,hercules@avengers.com
mali,d&d_red_dragon,attack_role,hercules@avengers.com
mali,d&d_hill_giant,attack_role,hawkeye@avengers.com
mali,d&d_treant,attack_role,hawkeye@avengers.com
mali,d&d_werewolf,attack_role,hercules@avengers.com
mali,d&d_yuan-ti,attack_role,hercules@avengers.com
mali,d&d_beholder,defense_role,hercules@avengers.com
mali,d&d_devil,defense_role,ant.man@avengers.com
mali,d&d_lich,defense_role,hulk@avengers.com
mali,d&d_mind_flayer,defense_role,hercules@avengers.com
mali,d&d_vampire,defense_role,hercules@avengers.com
mali,d&d_red_dragon,defense_role,hercules@avengers.com
mali,d&d_hill_giant,defense_role,hawkeye@avengers.com
mali,d&d_treant,defense_role,hawkeye@avengers.com
mali,d&d_werewolf,defense_role,hercules@avengers.com
mali,d&d_yuan-ti,defense_role,hercules@avengers.com
mali,d&d_beholder,healing_role,agent.venom@avengers.com
mali,d&d_devil,healing_role,batman@dc-world.com
mali,d&d_lich,healing_role,hulk@avengers.com
mali,d&d_mind_flayer,healing_role,havok@avengers.com
mali,d&d_vampire,healing_role,sunspot@avengers.com
mali,d&d_red_dragon,healing_role,smasher@avengers.com
mali,d&d_hill_giant,healing_role,hawkeye@avengers.com
mali,d&d_treant,healing_role,hawkeye@avengers.com
mali,d&d_werewolf,healing_role,rogue@avengers.com
mali,d&d_yuan-ti,healing_role,abyss@avengers.com
malta,Aliens,attack_role,iron.man@avengers.com
malta,Predators,attack_role,thor@avengers.com
malta,d&d_beholder,attack_role,hercules@avengers.com
malta,d&d_devil,attack_role,ant.man@avengers.com
malta,d&d_lich,attack_role,hulk@avengers.com
malta,d&d_mind_flayer,attack_role,hercules@avengers.com
malta,d&d_vampire,attack_role,hercules@avengers.com
malta,d&d_red_dragon,attack_role,hercules@avengers.com
malta,d&d_hill_giant,attack_role,hawkeye@avengers.com
malta,d&d_treant,attack_role,hawkeye@avengers.com
malta,d&d_werewolf,attack_role,hercules@avengers.com
malta,d&d_yuan-ti,attack_role,hercules@avengers.com
malta,d&d_beholder,defense_role,hercules@avengers.com
malta,d&d_devil,defense_role,ant.man@avengers.com
malta,d&d_lich,defense_role,hulk@avengers.com
malta,d&d_mind_flayer,defense_role,hercules@avengers.com
malta,d&d_vampire,defense_role,hercules@avengers.com
malta,d&d_red_dragon,defense_role,hercules@avengers.com
malta,d&d_hill_giant,defense_role,hawkeye@avengers.com
malta,d&d_treant,defense_role,hawkeye@avengers.com
malta,d&d_werewolf,defense_role,hercules@avengers.com
malta,d&d_yuan-ti,defense_role,hercules@avengers.com
malta,d&d_beholder,healing_role,agent.venom@avengers.com
malta,d&d_devil,healing_role,batman@dc-world.com
malta,d&d_lich,healing_role,hulk@avengers.com
malta,d&d_mind_flayer,healing_role,havok@avengers.com
malta,d&d_vampire,healing_role,sunspot@avengers.com
malta,d&d_red_dragon,healing_role,smasher@avengers.com
malta,d&d_hill_giant,healing_role,hawkeye@avengers.com
malta,d&d_treant,healing_role,hawkeye@avengers.com
malta,d&d_werewolf,healing_role,rogue@avengers.com
malta,d&d_yuan-ti,healing_role,abyss@avengers.com
myanmar,Aliens,attack_role,iron.man@avengers.com
myanmar,Predators,attack_role,thor@avengers.com
myanmar,d&d_beholder,attack_role,hercules@avengers.com
myanmar,d&d_devil,attack_role,ant.man@avengers.com
myanmar,d&d_lich,attack_role,hulk@avengers.com
myanmar,d&d_mind_flayer,attack_role,hercules@avengers.com
myanmar,d&d_vampire,attack_role,hercules@avengers.com
myanmar,d&d_red_dragon,attack_role,hercules@avengers.com
myanmar,d&d_hill_giant,attack_role,hawkeye@avengers.com
myanmar,d&d_treant,attack_role,hawkeye@avengers.com
myanmar,d&d_werewolf,attack_role,hercules@avengers.com
myanmar,d&d_yuan-ti,attack_role,hercules@avengers.com
myanmar,d&d_beholder,defense_role,hercules@avengers.com
myanmar,d&d_devil,defense_role,ant.man@avengers.com
myanmar,d&d_lich,defense_role,hulk@avengers.com
myanmar,d&d_mind_flayer,defense_role,hercules@avengers.com
myanmar,d&d_vampire,defense_role,hercules@avengers.com
myanmar,d&d_red_dragon,defense_role,hercules@avengers.com
myanmar,d&d_hill_giant,defense_role,hawkeye@avengers.com
myanmar,d&d_treant,defense_role,hawkeye@avengers.com
myanmar,d&d_werewolf,defense_role,hercules@avengers.com
myanmar,d&d_yuan-ti,defense_role,hercules@avengers.com
myanmar,d&d_beholder,healing_role,agent.venom@avengers.com
myanmar,d&d_devil,healing_role,batman@dc-world.com
myanmar,d&d_lich,healing_role,hulk@avengers.com
myanmar,d&d_mind_flayer,healing_role,havok@avengers.com
myanmar,d&d_vampire,healing_role,sunspot@avengers.com
myanmar,d&d_red_dragon,healing_role,smasher@avengers.com
myanmar,d&d_hill_giant,healing_role,hawkeye@avengers.com
myanmar,d&d_treant,healing_role,hawkeye@avengers.com
myanmar,d&d_werewolf,healing_role,rogue@avengers.com
myanmar,d&d_yuan-ti,healing_role,abyss@avengers.com
mauritania,Aliens,attack_role,iron.man@avengers.com
mauritania,Predators,attack_role,thor@avengers.com
mauritania,d&d_beholder,attack_role,hercules@avengers.com
mauritania,d&d_devil,attack_role,ant.man@avengers.com
mauritania,d&d_lich,attack_role,hulk@avengers.com
mauritania,d&d_mind_flayer,attack_role,hercules@avengers.com
mauritania,d&d_vampire,attack_role,hercules@avengers.com
mauritania,d&d_red_dragon,attack_role,hercules@avengers.com
mauritania,d&d_hill_giant,attack_role,hawkeye@avengers.com
mauritania,d&d_treant,attack_role,hawkeye@avengers.com
mauritania,d&d_werewolf,attack_role,hercules@avengers.com
mauritania,d&d_yuan-ti,attack_role,hercules@avengers.com
mauritania,d&d_beholder,defense_role,hercules@avengers.com
mauritania,d&d_devil,defense_role,ant.man@avengers.com
mauritania,d&d_lich,defense_role,hulk@avengers.com
mauritania,d&d_mind_flayer,defense_role,hercules@avengers.com
mauritania,d&d_vampire,defense_role,hercules@avengers.com
mauritania,d&d_red_dragon,defense_role,hercules@avengers.com
mauritania,d&d_hill_giant,defense_role,hawkeye@avengers.com
mauritania,d&d_treant,defense_role,hawkeye@avengers.com
mauritania,d&d_werewolf,defense_role,hercules@avengers.com
mauritania,d&d_yuan-ti,defense_role,hercules@avengers.com
mauritania,d&d_beholder,healing_role,agent.venom@avengers.com
mauritania,d&d_devil,healing_role,batman@dc-world.com
mauritania,d&d_lich,healing_role,hulk@avengers.com
mauritania,d&d_mind_flayer,healing_role,havok@avengers.com
mauritania,d&d_vampire,healing_role,sunspot@avengers.com
mauritania,d&d_red_dragon,healing_role,smasher@avengers.com
mauritania,d&d_hill_giant,healing_role,hawkeye@avengers.com
mauritania,d&d_treant,healing_role,hawkeye@avengers.com
mauritania,d&d_werewolf,healing_role,rogue@avengers.com
mauritania,d&d_yuan-ti,healing_role,abyss@avengers.com
mauritius,Aliens,attack_role,iron.man@avengers.com
mauritius,Predators,attack_role,thor@avengers.com
mauritius,d&d_beholder,attack_role,hercules@avengers.com
mauritius,d&d_devil,attack_role,ant.man@avengers.com
mauritius,d&d_lich,attack_role,hulk@avengers.com
mauritius,d&d_mind_flayer,attack_role,hercules@avengers.com
mauritius,d&d_vampire,attack_role,hercules@avengers.com
mauritius,d&d_red_dragon,attack_role,hercules@avengers.com
mauritius,d&d_hill_giant,attack_role,hawkeye@avengers.com
mauritius,d&d_treant,attack_role,hawkeye@avengers.com
mauritius,d&d_werewolf,attack_role,hercules@avengers.com
mauritius,d&d_yuan-ti,attack_role,hercules@avengers.com
mauritius,d&d_beholder,defense_role,hercules@avengers.com
mauritius,d&d_devil,defense_role,ant.man@avengers.com
mauritius,d&d_lich,defense_role,hulk@avengers.com
mauritius,d&d_mind_flayer,defense_role,hercules@avengers.com
mauritius,d&d_vampire,defense_role,hercules@avengers.com
mauritius,d&d_red_dragon,defense_role,hercules@avengers.com
mauritius,d&d_hill_giant,defense_role,hawkeye@avengers.com
mauritius,d&d_treant,defense_role,hawkeye@avengers.com
mauritius,d&d_werewolf,defense_role,hercules@avengers.com
mauritius,d&d_yuan-ti,defense_role,hercules@avengers.com
mauritius,d&d_beholder,healing_role,agent.venom@avengers.com
mauritius,d&d_devil,healing_role,batman@dc-world.com
mauritius,d&d_lich,healing_role,hulk@avengers.com
mauritius,d&d_mind_flayer,healing_role,havok@avengers.com
mauritius,d&d_vampire,healing_role,sunspot@avengers.com
mauritius,d&d_red_dragon,healing_role,smasher@avengers.com
mauritius,d&d_hill_giant,healing_role,hawkeye@avengers.com
mauritius,d&d_treant,healing_role,hawkeye@avengers.com
mauritius,d&d_werewolf,healing_role,rogue@avengers.com
mauritius,d&d_yuan-ti,healing_role,abyss@avengers.com
niger,Aliens,attack_role,iron.man@avengers.com
niger,Predators,attack_role,thor@avengers.com
niger,d&d_beholder,attack_role,hercules@avengers.com
niger,d&d_devil,attack_role,ant.man@avengers.com
niger,d&d_lich,attack_role,hulk@avengers.com
niger,d&d_mind_flayer,attack_role,hercules@avengers.com
niger,d&d_vampire,attack_role,hercules@avengers.com
niger,d&d_red_dragon,attack_role,hercules@avengers.com
niger,d&d_hill_giant,attack_role,hawkeye@avengers.com
niger,d&d_treant,attack_role,hawkeye@avengers.com
niger,d&d_werewolf,attack_role,hercules@avengers.com
niger,d&d_yuan-ti,attack_role,hercules@avengers.com
niger,d&d_beholder,defense_role,hercules@avengers.com
niger,d&d_devil,defense_role,ant.man@avengers.com
niger,d&d_lich,defense_role,hulk@avengers.com
niger,d&d_mind_flayer,defense_role,hercules@avengers.com
niger,d&d_vampire,defense_role,hercules@avengers.com
niger,d&d_red_dragon,defense_role,hercules@avengers.com
niger,d&d_hill_giant,defense_role,hawkeye@avengers.com
niger,d&d_treant,defense_role,hawkeye@avengers.com
niger,d&d_werewolf,defense_role,hercules@avengers.com
niger,d&d_yuan-ti,defense_role,hercules@avengers.com
niger,d&d_beholder,healing_role,agent.venom@avengers.com
niger,d&d_devil,healing_role,batman@dc-world.com
niger,d&d_lich,healing_role,hulk@avengers.com
niger,d&d_mind_flayer,healing_role,havok@avengers.com
niger,d&d_vampire,healing_role,sunspot@avengers.com
niger,d&d_red_dragon,healing_role,smasher@avengers.com
niger,d&d_hill_giant,healing_role,hawkeye@avengers.com
niger,d&d_treant,healing_role,hawkeye@avengers.com
niger,d&d_werewolf,healing_role,rogue@avengers.com
niger,d&d_yuan-ti,healing_role,abyss@avengers.com
north_korea,Aliens,attack_role,iron.man@avengers.com
north_korea,Predators,attack_role,thor@avengers.com
north_korea,d&d_beholder,attack_role,hercules@avengers.com
north_korea,d&d_devil,attack_role,ant.man@avengers.com
north_korea,d&d_lich,attack_role,hulk@avengers.com
north_korea,d&d_mind_flayer,attack_role,hercules@avengers.com
north_korea,d&d_vampire,attack_role,hercules@avengers.com
north_korea,d&d_red_dragon,attack_role,hercules@avengers.com
north_korea,d&d_hill_giant,attack_role,hawkeye@avengers.com
north_korea,d&d_treant,attack_role,hawkeye@avengers.com
north_korea,d&d_werewolf,attack_role,hercules@avengers.com
north_korea,d&d_yuan-ti,attack_role,hercules@avengers.com
north_korea,d&d_beholder,defense_role,hercules@avengers.com
north_korea,d&d_devil,defense_role,ant.man@avengers.com
north_korea,d&d_lich,defense_role,hulk@avengers.com
north_korea,d&d_mind_flayer,defense_role,hercules@avengers.com
north_korea,d&d_vampire,defense_role,hercules@avengers.com
north_korea,d&d_red_dragon,defense_role,hercules@avengers.com
north_korea,d&d_hill_giant,defense_role,hawkeye@avengers.com
north_korea,d&d_treant,defense_role,hawkeye@avengers.com
north_korea,d&d_werewolf,defense_role,hercules@avengers.com
north_korea,d&d_yuan-ti,defense_role,hercules@avengers.com
north_korea,d&d_beholder,healing_role,agent.venom@avengers.com
north_korea,d&d_devil,healing_role,batman@dc-world.com
north_korea,d&d_lich,healing_role,hulk@avengers.com
north_korea,d&d_mind_flayer,healing_role,havok@avengers.com
north_korea,d&d_vampire,healing_role,sunspot@avengers.com
north_korea,d&d_red_dragon,healing_role,smasher@avengers.com
north_korea,d&d_hill_giant,healing_role,hawkeye@avengers.com
north_korea,d&d_treant,healing_role,hawkeye@avengers.com
north_korea,d&d_werewolf,healing_role,rogue@avengers.com
north_korea,d&d_yuan-ti,healing_role,abyss@avengers.com
nauru,Aliens,attack_role,iron.man@avengers.com
nauru,Predators,attack_role,thor@avengers.com
nauru,d&d_beholder,attack_role,hercules@avengers.com
nauru,d&d_devil,attack_role,ant.man@avengers.com
nauru,d&d_lich,attack_role,hulk@avengers.com
nauru,d&d_mind_flayer,attack_role,hercules@avengers.com
nauru,d&d_vampire,attack_role,hercules@avengers.com
nauru,d&d_red_dragon,attack_role,hercules@avengers.com
nauru,d&d_hill_giant,attack_role,hawkeye@avengers.com
nauru,d&d_treant,attack_role,hawkeye@avengers.com
nauru,d&d_werewolf,attack_role,hercules@avengers.com
nauru,d&d_yuan-ti,attack_role,hercules@avengers.com
nauru,d&d_beholder,defense_role,hercules@avengers.com
nauru,d&d_devil,defense_role,ant.man@avengers.com
nauru,d&d_lich,defense_role,hulk@avengers.com
nauru,d&d_mind_flayer,defense_role,hercules@avengers.com
nauru,d&d_vampire,defense_role,hercules@avengers.com
nauru,d&d_red_dragon,defense_role,hercules@avengers.com
nauru,d&d_hill_giant,defense_role,hawkeye@avengers.com
nauru,d&d_treant,defense_role,hawkeye@avengers.com
nauru,d&d_werewolf,defense_role,hercules@avengers.com
nauru,d&d_yuan-ti,defense_role,hercules@avengers.com
nauru,d&d_beholder,healing_role,agent.venom@avengers.com
nauru,d&d_devil,healing_role,batman@dc-world.com
nauru,d&d_lich,healing_role,hulk@avengers.com
nauru,d&d_mind_flayer,healing_role,havok@avengers.com
nauru,d&d_vampire,healing_role,sunspot@avengers.com
nauru,d&d_red_dragon,healing_role,smasher@avengers.com
nauru,d&d_hill_giant,healing_role,hawkeye@avengers.com
nauru,d&d_treant,healing_role,hawkeye@avengers.com
nauru,d&d_werewolf,healing_role,rogue@avengers.com
nauru,d&d_yuan-ti,healing_role,abyss@avengers.com
palau,Aliens,attack_role,iron.man@avengers.com
palau,Predators,attack_role,thor@avengers.com
palau,d&d_beholder,attack_role,hercules@avengers.com
palau,d&d_devil,attack_role,ant.man@avengers.com
palau,d&d_lich,attack_role,hulk@avengers.com
palau,d&d_mind_flayer,attack_role,hercules@avengers.com
palau,d&d_vampire,attack_role,hercules@avengers.com
palau,d&d_red_dragon,attack_role,hercules@avengers.com
palau,d&d_hill_giant,attack_role,hawkeye@avengers.com
palau,d&d_treant,attack_role,hawkeye@avengers.com
palau,d&d_werewolf,attack_role,hercules@avengers.com
palau,d&d_yuan-ti,attack_role,hercules@avengers.com
palau,d&d_beholder,defense_role,hercules@avengers.com
palau,d&d_devil,defense_role,ant.man@avengers.com
palau,d&d_lich,defense_role,hulk@avengers.com
palau,d&d_mind_flayer,defense_role,hercules@avengers.com
palau,d&d_vampire,defense_role,hercules@avengers.com
palau,d&d_red_dragon,defense_role,hercules@avengers.com
palau,d&d_hill_giant,defense_role,hawkeye@avengers.com
palau,d&d_treant,defense_role,hawkeye@avengers.com
palau,d&d_werewolf,defense_role,hercules@avengers.com
palau,d&d_yuan-ti,defense_role,hercules@avengers.com
palau,d&d_beholder,healing_role,agent.venom@avengers.com
palau,d&d_devil,healing_role,batman@dc-world.com
palau,d&d_lich,healing_role,hulk@avengers.com
palau,d&d_mind_flayer,healing_role,havok@avengers.com
palau,d&d_vampire,healing_role,sunspot@avengers.com
palau,d&d_red_dragon,healing_role,smasher@avengers.com
palau,d&d_hill_giant,healing_role,hawkeye@avengers.com
palau,d&d_treant,healing_role,hawkeye@avengers.com
palau,d&d_werewolf,healing_role,rogue@avengers.com
palau,d&d_yuan-ti,healing_role,abyss@avengers.com
papua_new_guinea,Aliens,attack_role,iron.man@avengers.com
papua_new_guinea,Predators,attack_role,thor@avengers.com
papua_new_guinea,d&d_beholder,attack_role,hercules@avengers.com
papua_new_guinea,d&d_devil,attack_role,ant.man@avengers.com
papua_new_guinea,d&d_lich,attack_role,hulk@avengers.com
papua_new_guinea,d&d_mind_flayer,attack_role,hercules@avengers.com
papua_new_guinea,d&d_vampire,attack_role,hercules@avengers.com
papua_new_guinea,d&d_red_dragon,attack_role,hercules@avengers.com
papua_new_guinea,d&d_hill_giant,attack_role,hawkeye@avengers.com
papua_new_guinea,d&d_treant,attack_role,hawkeye@avengers.com
papua_new_guinea,d&d_werewolf,attack_role,hercules@avengers.com
papua_new_guinea,d&d_yuan-ti,attack_role,hercules@avengers.com
